Equipment,Operation,WO Type,Model Base,Problem Code,Failure Code,Cause Code,Action Code,Date,downtimeGross,pitHours,realDowntime,partsCost,repairHours,waitingHours
1163594,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF001,SEWC018,SEWA015,05/28/2024,0.08,0.08,0.00,$1.10,0.08,0.00
1163594,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF001,SEWC100,SEWA095,05/28/2024,1.08,1,0.08,$0.00,1.00,0.08
1163594,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF009,SEWC013,SEWA012,05/30/2024,2.08,2,0.08,$0.00,2.00,0.08
1163594,TAPE SHOULDER,Calibration,J-261,SEWP001,SEWF001,SEWC001,SEWA001,01/18/2024,0.08,0,0.08,$5.50,0.08,0.00
1163594,TAPE SHOULDER,Calibration,J-261,SEWP002,SEWF001,SEWC013,SEWA013,01/26/2024,0.08,0,0.08,$20.00,0.08,0.00
1163602,TAPE SHOULDER,Calibration,J-261,SEWP001,SEWF001,SEWC001,SEWA001,05/03/2024,1.00,1,0.00,$56.00,1.00,0.00
1163602,TAPE SHOULDER,Calibration,J-261,SEWP001,SEWF001,SEWC001,SEWA001,05/22/2024,0.50,0.5,0.00,$5.10,0.50,0.00
1163603,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF009,SEWC012,SEWA013,05/30/2024,1.00,0.83,0.17,$0.00,0.67,0.33
1163603,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF009,SEWC013,SEWA012,05/09/2024,5.92,5.75,0.17,$0.00,5.50,0.42
1163603,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF009,SEWC013,SEWA012,05/21/2024,0.50,0.33,0.17,$76.00,0.33,0.17
1163603,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP009,SEWF008,SEWC082,SEWA083,05/14/2024,0.42,0.25,0.17,$1.10,0.17,0.25
1163603,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP001,SEWF008,SEWC082,SEWA083,02/15/2024,0.08,0,0.08,$56.43,0.08,0.00
1163603,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF008,SEWC082,SEWA083,04/19/2024,0.08,0.08,0.00,$5.10,0.08,0.00
1163603,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF009,SEWC013,SEWA012,03/22/2024,0.08,0.08,0.00,$4.00,0.08,0.00
1163603,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF019,SEWC170,SEWA154,02/29/2024,0.08,0,0.08,$175.00,0.08,0.00
1163604,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF009,SEWC103,SEWA098,01/22/2024,0.50,0,0.50,$77.10,0.50,0.00
1163604,TAPE SHOULDER,Calibration,J-261,SEWP002,SEWF011,SEWC018,SEWA015,05/08/2024,1.50,1.42,0.08,$0.00,1.50,0.00
1163604,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF009,SEWC100,SEWA095,05/21/2024,2.00,1.92,0.08,$0.00,1.00,1.00
1163604,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF009,SEWC100,SEWA095,05/24/2024,0.92,0.83,0.09,$0.00,0.92,0.00
1163607,TAPE SHOULDER,Breakdown,J-261,SEWP001,SEWF020,SEWC180,SEWA173,05/07/2024,1.92,1.75,0.17,$73.00,1.75,0.17
1163607,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP001,SEWF020,SEWC183,SEWA176,02/29/2024,0.50,0.33,0.17,$0.00,0.50,0.00
1163607,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF001,SEWC013,SEWA012,03/18/2024,2.17,2,0.17,$0.00,2.00,0.17
1163607,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF009,SEWC013,SEWA012,02/29/2024,2.17,2,0.17,$0.00,1.00,1.17
1163607,TAPE SHOULDER,Calibration,J-261,SEWP002,SEWF001,SEWC013,SEWA013,02/20/2024,0.08,0,0.08,$108.00,0.08,0.00
1163608,TAPE SHOULDER,Calibration,J-261,SEWP002,SEWF001,SEWC013,SEWA013,02/26/2024,0.50,0.3,0.20,$226.60,0.50,0.00
1163608,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF009,SEWC012,SEWA012,04/16/2024,0.17,0.17,0.00,$1.50,0.17,0.00
1163608,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF009,SEWC013,SEWA012,03/22/2024,0.08,0.08,0.00,$4.00,0.08,0.00
1163609,TAPE SHOULDER,Calibration,J-261,SEWP002,SEWF001,SEWC013,SEWA013,01/17/2024,0.08,0,0.08,$146.30,0.08,0.00
1163609,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF009,SEWC012,SEWA011,01/30/2024,0.58,0.5,0.08,$4.00,0.50,0.08
1163609,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF009,SEWC112,SEWA035,01/22/2024,2.08,1,1.08,$0.00,1.33,0.75
1163609,TAPE SHOULDER,Calibration,J-261,SEWP002,SEWF009,SEWC012,SEWA013,03/01/2024,0.25,0.17,0.08,$1.10,0.17,0.08
1163609,TAPE SHOULDER,Calibration,J-261,SEWP002,SEWF009,SEWC017,SEWA013,06/05/2024,1.08,1,0.08,$0.00,1.08,0.00
1163609,TAPE SHOULDER,Corrective Maintenance,J-261,SEWP002,SEWF009,SEWC018,SEWA013,05/07/2024,0.33,0.25,0.08,$73.00,0.33,0.00
1163899,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC016,SEWA013,01/02/2024,0.33,0.17,0.16,$0.00,0.33,0.00
1163902,SET SLEEVE,Calibration,C5S-4-M03,SEWP001,SEWF001,SEWC001,SEWA001,02/08/2024,0.17,0.17,0.00,$8.30,0.17,0.00
1163903,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP001,SEWF009,SEWC103,SEWA098,01/30/2024,0.50,0.33,0.17,$22.50,0.50,0.00
1163911,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,01/25/2024,0.67,0.5,0.17,$0.00,0.50,0.17
1163911,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,01/29/2024,1.25,1.05,0.20,$12.50,0.25,1.00
1163911,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF018,SEWC162,SEWA151,02/06/2024,0.67,0.5,0.17,$0.00,0.67,0.00
1163917,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC100,SEWA095,01/04/2024,0.83,0.75,0.08,$3.00,0.75,0.08
1163952,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC013,SEWA012,06/10/2024,0.17,0.17,0.00,$0.00,0.17,0.00
1163952,HEM SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC097,SEWA092,01/02/2024,0.25,0.17,0.08,$0.00,0.25,0.00
1163952,HEM SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF019,SEWC159,SEWA158,02/06/2024,1.00,0.92,0.08,$42.00,0.92,0.08
1163954,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC012,SEWA013,05/07/2024,0.58,0.5,0.08,$0.00,0.50,0.08
1163954,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC012,SEWA013,03/11/2024,1.25,0.17,1.08,$0.00,1.25,0.00
1163954,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC012,SEWA013,03/12/2024,0.17,0.08,0.09,$3.30,0.08,0.08
1163955,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC012,SEWA013,04/18/2024,0.50,0.42,0.08,$0.00,0.42,0.08
1163955,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC012,SEWA013,05/17/2024,0.67,0.58,0.09,$0.00,0.58,0.08
1163956,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC013,SEWA013,02/22/2024,1.08,1,0.08,$0.00,0.50,0.58
1163956,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC013,SEWA016,02/23/2024,0.33,0.25,0.08,$28.30,0.25,0.08
1163958,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC012,SEWA013,04/19/2024,0.17,0.08,0.09,$17.80,0.08,0.08
1163959,SET SLEEVE,Breakdown,C5S-4-M03,SEWP002,SEWF001,SEWC017,SEWA013,02/15/2024,1.50,1.42,0.08,$0.00,1.50,0.00
1163959,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC012,SEWA009,03/19/2024,0.33,0.25,0.08,$0.00,0.17,0.17
1163959,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,05/03/2024,0.83,0.75,0.08,$0.00,0.83,0.00
1163959,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,05/21/2024,1.08,1.08,0.00,$0.00,1.08,0.00
1163963,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF019,SEWC170,SEWA154,02/22/2024,0.33,0.25,0.08,$3.30,0.33,0.00
1163963,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP012,SEWF001,SEWC028,SEWA026,02/27/2024,1.08,0.92,0.16,$0.00,0.75,0.33
1163965,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP001,SEWF001,SEWC001,SEWA001,05/16/2024,0.75,0.67,0.08,$0.00,0.67,0.08
1163965,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC098,SEWA093,05/23/2024,0.17,0.08,0.09,$0.00,0.17,0.00
1163965,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF019,SEWC171,SEWA160,04/29/2024,2.17,2,0.17,$0.00,1.00,1.17
1163969,JOIN SHOULDER,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF008,SEWC082,SEWA080,03/22/2024,0.33,0.25,0.08,$0.00,0.33,0.00
1163969,JOIN SHOULDER,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC091,SEWA003,04/19/2024,0.42,0.33,0.09,$28.00,0.42,0.00
1163974,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC014,SEWA003,06/04/2024,1.00,0.83,0.17,$25.00,0.83,0.17
1163975,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC017,SEWA013,01/11/2024,0.33,0.17,0.16,$0.00,0.17,0.17
1163990,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF008,SEWC082,SEWA083,03/14/2024,0.17,0,0.17,$24.30,0.17,0.00
1163990,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC005,SEWA005,04/05/2024,0.08,0,0.08,$43.80,0.08,0.00
1163992,JOIN SHOULDER,Corrective Maintenance,C5S-4-M03,SEWP005,SEWF008,SEWC082,SEWA083,05/23/2024,0.58,0.42,0.16,$0.00,0.33,0.25
1163996,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF005,SEWC061,SEWA059,01/19/2024,0.33,0.25,0.08,$0.00,0.33,0.00
1163996,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF005,SEWC061,SEWA059,02/22/2024,0.33,0.25,0.08,$0.00,0.17,0.17
1163996,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,02/21/2024,1.33,1.25,0.08,$0.00,0.50,0.83
1163996,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,02/26/2024,1.92,1.83,0.09,$0.00,1.50,0.42
1163996,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC088,SEWA087,02/23/2024,2.00,1.92,0.08,$65.00,1.92,0.08
1163996,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF019,SEWC117,SEWA160,02/23/2024,0.50,0.42,0.08,$1.28,0.42,0.08
1163996,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF019,SEWC171,SEWA160,02/21/2024,1.67,1.58,0.09,$95.00,1.00,0.67
1163996,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF019,SEWC171,SEWA160,03/06/2024,0.50,0.42,0.08,$0.00,0.42,0.08
1163997,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF005,SEWC061,SEWA059,05/22/2024,0.50,0.5,0.00,$0.00,0.33,0.17
1163997,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF005,SEWC061,SEWA059,06/04/2024,1.00,0.58,0.42,$0.00,1.00,0.00
1163997,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF005,SEWC061,SEWA059,06/05/2024,0.75,0.58,0.17,$0.00,0.42,0.33
1163997,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,05/03/2024,0.50,0.25,0.25,$0.00,0.50,0.00
1164000,JOIN SHOULDER,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF002,SEWC093,SEWA237,01/03/2024,1.00,1,0.00,$0.00,1.00,0.00
1164000,JOIN SHOULDER,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,02/21/2024,1.00,1,0.00,$0.00,1.00,0.00
1164000,JOIN SHOULDER,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,03/14/2024,0.50,0.5,0.00,$0.00,0.50,0.00
1164003,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,05/08/2024,1.25,0.83,0.42,$0.00,0.25,1.00
1164003,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF019,SEWC166,SEWA165,04/01/2024,1.08,1,0.08,$0.00,0.33,0.75
1164003,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP009,SEWF005,SEWC061,SEWA059,04/03/2024,0.50,0.42,0.08,$0.00,0.50,0.00
1164017,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC018,SEWA015,01/02/2024,0.58,0.5,0.08,$22.50,0.50,0.08
1164022,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC021,SEWA018,03/05/2024,0.17,0,0.17,$16.57,0.17,0.00
1164025,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC001,SEWA001,01/31/2024,1.00,0.83,0.17,$0.00,1.00,0.00
1164025,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF008,SEWC082,SEWA085,04/16/2024,0.50,0.33,0.17,$0.00,0.50,0.00
1164025,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,04/18/2024,4.50,4.17,0.33,$0.00,1.25,3.25
1164035,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC018,SEWA013,04/11/2024,0.67,0.58,0.09,$18.00,0.25,0.42
1164035,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC017,SEWA013,04/10/2024,0.50,0.42,0.08,$0.00,0.50,0.00
1164035,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC084,SEWA083,02/28/2024,0.83,0.67,0.16,$0.00,0.83,0.00
1164036,SET SLEEVE,Calibration,C5S-4-M03,SEWP002,SEWF001,SEWC001,SEWA001,02/27/2024,0.08,0,0.08,$10.00,0.08,0.00
1164036,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP001,SEWF001,SEWC006,SEWA006,01/30/2024,1.50,1.33,0.17,$18.48,1.33,0.17
1164036,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC013,SEWA012,05/27/2024,0.67,0.5,0.17,$0.00,0.50,0.17
1164037,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC012,SEWA012,02/08/2024,0.42,0.33,0.09,$4.04,0.42,0.00
1164037,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC012,SEWA013,03/05/2024,0.83,0.75,0.08,$0.00,0.83,0.00
1164037,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,03/06/2024,0.17,0.17,0.00,$25.00,0.17,0.00
1164051,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC017,SEWA013,02/15/2024,1.17,1.08,0.09,$0.00,1.17,0.00
1164055,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC091,SEWA003,03/19/2024,0.17,0,0.17,$25.80,0.17,0.00
1164056,JOIN SHOULDER,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC017,SEWA013,04/11/2024,0.50,0.42,0.08,$0.00,0.50,0.00
1164056,JOIN SHOULDER,Corrective Maintenance,C5S-4-M03,SEWP012,SEWF001,SEWC028,SEWA026,01/25/2024,0.58,0.5,0.08,$0.00,0.58,0.00
1164056,JOIN SHOULDER,Calibration,C5S-4-M03,SEWP002,SEWF001,SEWC032,SEWA030,05/07/2024,1.33,0,1.33,$21.00,0.92,0.42
1164056,JOIN SHOULDER,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC012,SEWA013,05/22/2024,0.50,0.42,0.08,$38.30,0.50,0.00
1164057,SET SLEEVE,Breakdown,C5S-4-M03,SEWP001,SEWF001,SEWC013,SEWA012,03/18/2024,1.75,1.66,0.09,$0.00,0.58,1.17
1164057,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC001,SEWA001,03/21/2024,1.08,1,0.08,$0.00,1.08,0.00
1164057,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC017,SEWA013,03/22/2024,3.33,3.16,0.17,$0.00,3.33,0.00
1164060,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP008,SEWF022,SEWC195,SEWA184,02/22/2024,0.08,0,0.08,$1.20,0.08,0.00
1164064,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC088,SEWA087,02/02/2024,0.33,0,0.33,$91.04,0.33,0.00
1164066,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP005,SEWF008,SEWC082,SEWA083,04/30/2024,0.33,0.33,0.00,$0.00,0.33,0.00
1164076,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC001,SEWA001,02/22/2024,2.67,2.5,0.17,$0.00,1.00,1.67
1164076,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,01/02/2024,0.75,0.58,0.17,$24.24,0.75,0.00
1164076,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF019,SEWC166,SEWA155,04/02/2024,0.50,0.42,0.08,$0.00,0.50,0.00
1164079,SET SLEEVE,Breakdown,C5S-4-M03,SEWP002,SEWF002,SEWC013,SEWA012,01/04/2024,0.50,0.42,0.08,$3.30,0.50,0.00
1164085,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC013,SEWA012,05/23/2024,0.67,0.5,0.17,$0.00,0.67,0.00
1164085,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC111,SEWA080,05/23/2024,0.25,0.08,0.17,$0.00,0.08,0.17
1164086,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF008,SEWC083,SEWA082,02/22/2024,0.80,0.72,0.08,$2.04,0.72,0.08
1164086,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF008,SEWC083,SEWA082,05/28/2024,0.33,0.25,0.08,$0.00,0.33,0.00
1164086,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF025,SEWC211,SEWA203,02/13/2024,0.50,0.42,0.08,$0.00,0.50,0.00
1164087,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,05/08/2024,0.75,0.67,0.08,$0.00,0.75,0.00
1164087,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,03/15/2024,2.58,2.42,0.16,$12.50,0.58,2.00
1164088,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF019,SEWC170,SEWA154,01/10/2024,0.25,0.17,0.08,$0.00,0.25,0.00
1164092,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF005,SEWC061,SEWA059,05/13/2024,0.75,0.75,0.00,$0.00,0.50,0.25
1164092,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF005,SEWC061,SEWA059,05/14/2024,1.33,1,0.33,$0.00,1.33,0.00
1164093,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF008,SEWC082,SEWA083,03/11/2024,1.42,1.42,0.00,$0.00,0.67,0.75
1164097,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF008,SEWC082,SEWA080,05/20/2024,0.25,0.17,0.08,$2.00,0.25,0.00
1164098,SET SLEEVE,Breakdown,C5S-4-M03,SEWP001,SEWF009,SEWC013,SEWA012,01/03/2024,0.58,0.5,0.08,$0.00,0.58,0.00
1164098,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC012,SEWA011,05/22/2024,0.58,0.5,0.08,$0.00,0.58,0.00
1164098,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC013,SEWA012,05/07/2024,0.75,0.67,0.08,$0.00,0.75,0.00
1164098,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC018,SEWA015,06/05/2024,0.33,0.25,0.08,$0.00,0.17,0.17
1164103,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,04/18/2024,0.25,0.17,0.08,$0.00,0.25,0.00
1164109,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP001,SEWF020,SEWC171,SEWA167,02/28/2024,1.58,1.42,0.16,$0.00,0.42,1.17
1164109,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC017,SEWA013,02/23/2024,0.42,0.42,0.00,$0.00,0.42,0.00
1164109,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC054,SEWA083,02/20/2024,1.50,1.35,0.15,$0.00,0.50,1.00
1164109,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP010,SEWF019,SEWC170,SEWA154,01/23/2024,2.50,2.42,0.08,$0.00,1.00,1.50
1164109,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF019,SEWC171,SEWA154,05/20/2024,0.17,0,0.17,$13.24,0.17,0.00
1164111,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC001,SEWA001,02/14/2024,0.58,0.5,0.08,$0.00,0.50,0.08
1164111,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC012,SEWA013,02/15/2024,0.58,0.5,0.08,$28.30,0.50,0.08
1164116,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF005,SEWC061,SEWA059,05/15/2024,0.92,0.67,0.25,$0.00,0.33,0.58
1164117,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF005,SEWC061,SEWA059,05/23/2024,0.50,0.25,0.25,$0.00,0.25,0.25
1164117,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF005,SEWC061,SEWA059,05/23/2024,1.35,0,1.35,$0.00,1.33,0.02
1164120,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC103,SEWA098,01/12/2024,0.67,0.5,0.17,$0.00,0.67,0.00
1164121,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP001,SEWF009,SEWC092,SEWA009,02/07/2024,0.83,0.75,0.08,$3.00,0.75,0.08
1164122,JOIN SHOULDER,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC012,SEWA011,05/28/2024,1.33,1.33,0.00,$0.00,1.33,0.00
1164122,JOIN SHOULDER,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC017,SEWA013,05/30/2024,0.83,0.83,0.00,$0.00,0.83,0.00
1164122,JOIN SHOULDER,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC017,SEWA013,03/15/2024,1.67,1.5,0.17,$0.00,0.67,1.00
1164124,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC103,SEWA098,01/17/2024,0.42,0.25,0.17,$0.00,0.25,0.17
1164125,SET SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF019,SEWC171,SEWA160,03/04/2024,1.00,0.92,0.08,$0.00,1.00,0.00
1164126,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF019,SEWC171,SEWA160,03/06/2024,2.33,2.25,0.08,$0.00,0.50,1.83
1164127,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,06/04/2024,0.33,0.25,0.08,$0.00,0.25,0.08
1164127,CLOSE SLEEVE,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF001,SEWC013,SEWA013,05/14/2024,0.50,0,0.50,$0.00,0.25,0.25
1164128,CLOSE COLLAR,Corrective Maintenance,C5S-4-M03,SEWP001,SEWF001,SEWC013,SEWA013,02/01/2024,0.75,0.58,0.17,$0.00,0.75,0.00
1164128,CLOSE COLLAR,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,01/17/2024,1.17,1.08,0.09,$0.00,1.17,0.00
1164128,CLOSE COLLAR,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,02/19/2024,0.42,0.25,0.17,$0.00,0.42,0.00
1164128,JOIN SHOULDER,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC013,SEWA012,05/15/2024,0.25,0.17,0.08,$5.25,0.25,0.00
1164128,CLOSE COLLAR,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC017,SEWA013,01/18/2024,1.58,1.5,0.08,$0.00,1.58,0.00
1164128,CLOSE COLLAR,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC017,SEWA013,01/29/2024,0.33,0.25,0.08,$0.00,0.33,0.00
1164128,JOIN SHOULDER,Corrective Maintenance,C5S-4-M03,SEWP002,SEWF009,SEWC099,SEWA094,05/27/2024,2.92,2.83,0.09,$0.00,2.92,0.00
